Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;MACD;Signal_Line;RSI;Moving_Average
2023-12-22 00:00:00-05:00;371.64881291679967;373.14065949756883;370.6840842471678;372.5439147949219;17091100;0.0;0.0;2.7371449352042987;3.739060197176136;56.647090229578225;370.90289916992185
2023-12-26 00:00:00-05:00;372.96165289509315;374.8911102742062;371.46980628351275;372.6235046386719;12673100;0.0;0.0;2.705036673237032;3.532255492388315;52.84425923977452;371.30271606445314
2023-12-27 00:00:00-05:00;371.65877331795474;373.02132169061383;370.78355178908555;372.0367126464844;14905400;0.0;0.0;2.6022443811709763;3.3462532701448477;57.63985886447466;371.4638366699219
2023-12-28 00:00:00-05:00;373.3296194550034;374.4136909666463;372.12620507627264;373.2401123046875;14327000;0.0;0.0;2.588051596518085;3.194612935419495;56.452998058334124;372.390771484375
2023-12-29 00:00:00-05:00;373.956180608808;375.10987885076185;371.4498894738907;373.9959716796875;18723000;0.0;0.0;2.607734902314064;3.077237328798409;52.916495676207525;372.88804321289064
2024-01-02 00:00:00-05:00;371.8278333128194;373.85675319437513;364.77637533441424;368.8540954589844;25258600;0.0;0.0;2.183260359023336;2.8984419348433947;49.353801884225724;372.15007934570315
2024-01-03 00:00:00-05:00;367.00421754136386;371.2311162250648;366.5069353432814;368.5855712890625;23083500;0.0;0.0;1.8043936422175193;2.6796322763182197;43.79517410825366;371.3424926757813
2024-01-04 00:00:00-05:00;368.65517399212956;371.071958032483;365.17419883301005;365.94000244140625;20901500;0.0;0.0;1.2759553247677218;2.39889688600812;40.28990261822415;370.12315063476564
2024-01-05 00:00:00-05:00;366.9644073117081;370.0376074932349;364.5078321673447;365.75103759765625;20987000;0.0;0.0;0.8323217799735403;2.085581864801204;53.66046026524806;368.6253356933594
2024-01-08 00:00:00-05:00;367.292633952991;373.1605884048141;367.0042321198686;372.6533508300781;23134000;0.0;0.0;1.0258723741886797;1.8736399666786991;57.333327272231365;368.3568115234375
2024-01-09 00:00:00-05:00;369.9878929479498;373.94623962935907;369.1723428978833;373.7473449707031;20830000;0.0;0.0;1.2530939122226528;1.74953075578749;55.99692453387467;369.33546142578126
2024-01-10 00:00:00-05:00;374.32418620703794;382.0818064859509;374.2744701293323;380.68939208984375;25514200;0.0;0.0;1.9706177488220078;1.7937481543943936;64.6082535744216;371.7562255859375
2024-01-11 00:00:00-05:00;383.9018856265645;388.55644006426115;378.3124381584288;382.5393371582031;27850800;0.0;0.0;2.6578970821086614;1.9665779399372472;72.04915673635432;375.0760925292969
2024-01-12 00:00:00-05:00;383.3946161527287;386.5672789780478;382.5591857091536;386.3584289550781;21645700;0.0;0.0;3.470731266262135;2.267408605202225;72.83571218046072;379.19757080078125
2024-01-16 00:00:00-05:00;391.520239126531;391.88822311121146;385.5130614406214;388.1486511230469;27202300;0.0;0.0;4.210824418057882;2.6560917677733564;73.45293964400642;382.296630859375
2024-01-17 00:00:00-05:00;385.8711055875195;387.98950225722587;382.718323094995;387.3529968261719;22234100;0.0;0.0;4.679211878909996;3.0607157900006845;71.67105485292691;385.01776123046875
2024-01-18 00:00:00-05:00;389.590757608681;391.8484078099571;387.99944854071236;391.72906494140625;23392100;0.0;0.0;5.341945814651467;3.5169617949308414;76.06633903259348;387.22569580078124
2024-01-19 00:00:00-05:00;393.60880476389866;396.50299072265625;391.3610795752693;396.50299072265625;29272000;0.0;0.0;6.181130917059761;4.049795619356626;78.13328097481329;390.0184265136719
2024-01-22 00:00:00-05:00;397.8456674885771;398.44241223960563;391.45062524493704;394.3547668457031;27016900;0.0;0.0;6.596803597798612;4.559197215045024;73.81902288438839;391.61769409179686
2024-01-23 00:00:00-05:00;393.5988785612289;397.2091523478285;391.7887639894393;396.73175048828125;20525900;0.0;0.0;7.036912756784886;5.054740323392997;84.87189138386623;393.3343139648438
2024-01-24 00:00:00-05:00;399.35741189194886;403.42517679056124;398.2733402995586;400.3718566894531;24867000;0.0;0.0;7.591913729226235;5.562175004559644;86.66821097723175;395.9380859375
2024-01-25 00:00:00-05:00;402.1222827302953;404.7976633760543;400.3420039680487;402.6692810058594;21021200;0.0;0.0;8.123496331402407;6.074439269928197;92.71346529354605;398.1261291503906
2024-01-26 00:00:00-05:00;402.1719857469165;403.96221980749175;400.2425284587017;401.734375;17803300;0.0;0.0;8.372823573877497;6.534116130718058;91.13236428889375;399.1724060058594
2024-01-29 00:00:00-05:00;403.85278039555976;407.7514858368659;402.13217321646266;407.4928894042969;24510200;0.0;0.0;8.932117308081104;7.013716366190668;90.89425442499115;401.80003051757814
2024-01-30 00:00:00-05:00;410.01914442764627;410.80482847949565;404.24072747797504;406.36907958984375;33477600;0.0;0.0;9.17887124787876;7.446747342528286;88.26423844805159;403.7274963378906
2024-01-31 00:00:00-05:00;404.74793405343684;413.0625085146517;395.0509308101669;395.4189147949219;47871100;0.0;0.0;8.394077043306197;7.636213282683868;65.79233406428874;402.7369079589844
2024-02-01 00:00:00-05:00;399.6457923919272;405.782267985573;399.61595667452553;401.585205078125;30657700;0.0;0.0;8.17544859173637;7.744060344494368;68.69023553898447;402.5200927734375
2024-02-02 00:00:00-05:00;401.6150459193161;410.4069915289673;401.3664048205646;408.9847717285156;28245000;0.0;0.0;8.501269810147448;7.895502237624985;70.74598466618166;403.9701721191406
2024-02-05 00:00:00-05:00;407.67193648995806;408.9250973311322;401.7940573158409;403.4450378417969;25352300;0.0;0.0;8.217746183350698;7.959951026770128;63.12287801005779;403.1606018066406
2024-02-06 00:00:00-05:00;403.6737833372877;405.75241918711475;400.7199260029661;403.285888671875;18382600;0.0;0.0;7.889267098278594;7.9458142410718215;63.819870433007026;402.54396362304686
2024-02-07 00:00:00-05:00;405.2253513604076;412.048049077267;405.1855602830067;411.7994079589844;22340500;0.0;0.0;8.221146651700565;8.000880723197572;66.24278889968451;405.8200622558594
2024-02-08 00:00:00-05:00;411.7993678721975;413.3011697929746;410.28764094681054;411.8590393066406;21225300;0.0;0.0;8.392234880528576;8.079151554663774;63.45416188726768;407.8748291015625
2024-02-09 00:00:00-05:00;412.9928590098735;418.53258989376275;412.8337250667871;418.2640380859375;22032800;0.0;0.0;8.941580433878698;8.25163733050676;69.4939663825317;409.7306823730469
2024-02-12 00:00:00-05:00;418.2739866071132;418.45300090827396;412.4955700788698;413.0028076171875;21202900;0.0;0.0;8.850381722513362;8.371386208908081;62.67037768975505;411.642236328125
2024-02-13 00:00:00-05:00;402.7389159311724;407.8410362274365;401.1973532313077;404.1114196777344;27824900;0.0;0.0;7.968786181715075;8.29086620346948;52.69186969152172;411.8073425292969
2024-02-14 00:00:00-05:00;406.6024273726602;408.3660508109545;403.1150147467339;408.0173034667969;20401200;0.75;0.0;7.498845519741678;8.132462066723921;53.762567728537924;411.05092163085936
2024-02-15 00:00:00-05:00;406.67217404920154;407.6586038685065;402.8360141628252;405.09783935546875;21825500;0.0;0.0;6.812309738434465;7.86843160106603;52.302060479269045;409.698681640625
2024-02-16 00:00:00-05:00;406.49281005598874;406.8216402771548;401.9890766652795;402.6068420410156;22281100;0.0;0.0;5.998080383397735;7.494361357532371;46.49925527234817;406.56724243164064
2024-02-20 00:00:00-05:00;401.78976350568934;403.03526796096475;396.57859232582433;401.3414001464844;24307900;0.0;0.0;5.190850277370487;7.033659141499995;46.40507501364896;404.2349609375
2024-02-21 00:00:00-05:00;398.73083103930014;400.8432017480266;395.7914283369083;400.73358154296875;18631100;0.0;0.0;4.450763094563001;6.517079932112596;54.45972696333134;403.55939331054685
2024-02-22 00:00:00-05:00;408.71478444266717;411.3452740659007;407.1006155180746;410.1695251464844;27009900;0.0;0.0;4.57292660809037;6.128249267308151;56.82869454390969;403.9898376464844
2024-02-23 00:00:00-05:00;414.1751061358801;414.36439484849507;407.49918971824974;408.8642578125;16295900;0.0;0.0;4.512401748933996;5.80507976363332;49.89383991952372;404.7431213378906
2024-02-26 00:00:00-05:00;409.98022599205785;410.67772069092507;405.8949650583185;406.0743408203125;16193500;0.0;0.0;4.191001124874219;5.4822640358815;52.434059715643556;405.43662109375
2024-02-27 00:00:00-05:00;406.52267149644587;406.8515016937889;402.3975766433515;406.0145263671875;14835800;0.0;0.0;3.8866592992234246;5.1631430885498855;52.53067250247089;406.3712463378906
2024-02-28 00:00:00-05:00;406.71199923437507;407.8279663601961;403.8622996386407;406.253662109375;13183100;0.0;0.0;3.6229987907629493;4.855114228992498;43.92405935145118;407.4752624511719
2024-02-29 00:00:00-05:00;407.17038672368494;412.71038837541505;404.4601676819315;412.15240478515625;31947300;0.0;0.0;3.8456944031053695;4.653230263815073;50.284953404945675;407.87183837890626
2024-03-01 00:00:00-05:00;409.7908782935449;414.37434071888777;409.40229671994484;414.00567626953125;17800300;0.0;0.0;4.12418476590949;4.547421164233956;45.46252120165242;408.9001220703125
2024-03-04 00:00:00-05:00;411.95310713420247;415.84904886214485;410.8371399665941;413.42779541015625;17596000;0.0;0.0;4.249277206493616;4.487792372685888;50.50305168796491;410.3708129882813
2024-03-05 00:00:00-05:00;412.4711952290164;412.7601607658309;399.1991233687723;401.2018737792969;26919200;0.0;0.0;3.3235720972929244;4.254948317607296;46.807993475369926;409.4082824707031
2024-03-06 00:00:00-05:00;401.520730349561;403.7028565055454;396.9572155769562;400.6438903808594;22344100;0.0;0.0;2.5159175999265244;3.907142174071142;41.26943862676824;408.286328125
2024-03-07 00:00:00-05:00;404.6594510933356;408.3062921519282;400.79340001238523;407.6686096191406;18718500;0.0;0.0;2.4148448976370673;3.608682718784327;52.774241141852215;407.3895690917969
2024-03-08 00:00:00-05:00;406.49279622041365;408.943970922281;402.87584635764586;404.7590637207031;17971700;0.0;0.0;2.0760367555391213;3.302153526135286;52.301772251052576;405.5402465820313
2024-03-11 00:00:00-04:00;402.3079090049905;404.2209868017705;399.8169001180621;403.0651550292969;16120800;0.0;0.0;1.6518036231788642;2.972083545544002;51.82679060019793;403.46771850585935
2024-03-12 00:00:00-04:00;406.15401359976437;414.07543405197885;405.327012025755;413.7864685058594;22457000;0.0;0.0;2.155864738426601;2.8088397841205217;61.391272666453254;405.98463745117186
2024-03-13 00:00:00-04:00;416.5963580657627;416.67605697562533;409.9702800987869;413.6071472167969;17115900;0.0;0.0;2.5119113243116544;2.7494540921587487;53.578117336735126;408.57728881835936
2024-03-14 00:00:00-04:00;418.72863404872095;426.28139027338693;416.48672597594526;423.69073486328125;34157300;0.0;0.0;3.5666281901883394;2.912888911764667;63.04801591649854;411.7817138671875
2024-03-15 00:00:00-04:00;417.7820672194502;421.08016064962663;411.3054439239168;414.9223937988281;45049800;0.0;0.0;3.6528591746630923;3.0608829643443523;57.04535878154195;413.8143798828125
2024-03-18 00:00:00-04:00;412.76018651759574;419.21689271760266;412.2918756147088;415.81915283203125;20106000;0.0;0.0;3.750327371134915;3.198771845702465;57.704353197681385;416.36517944335935
2024-03-19 00:00:00-04:00;416.32729782359553;420.15351436066743;414.0554988591103;419.8944396972656;19837900;0.0;0.0;4.1090466781769805;3.380826812197369;60.10928442674302;417.58677368164064
2024-03-20 00:00:00-04:00;420.4823195339551;424.42806927889796;419.1471423578337;423.7007141113281;17860100;0.0;0.0;4.646902251731433;3.6340419001041817;58.83247851836845;419.60548706054686
2024-03-21 00:00:00-04:00;428.2841428024405;429.2706030363767;425.6237622387378;427.8258056640625;21296200;0.0;0.0;5.344410050013835;3.9761155300861124;60.215047942319444;420.4325012207031
2024-03-22 00:00:00-04:00;428.1546284078146;428.31402622095453;424.5376785647452;427.19805908203125;17636500;0.0;0.0;5.7799089105002395;4.336874206168938;60.17069265224573;422.88763427734375
2024-03-25 00:00:00-04:00;423.7106482644727;425.87285741065665;420.09369840693;421.3392028808594;18060500;0.0;0.0;5.587870669357642;4.587073498806679;66.41753167265455;423.99164428710935
2024-03-26 00:00:00-04:00;424.0792944107052;424.45793261968106;419.83463602416924;420.133544921875;16725600;0.0;0.0;5.277556077211727;4.725170014487689;65.72344587937127;424.0394653320312
2024-03-27 00:00:00-04:00;422.91352154834817;422.9234953142656;417.5030576163737;419.9143371582031;16705000;0.0;0.0;4.956802360596896;4.77149648370953;61.09799539782282;423.2821899414063
2024-03-28 00:00:00-04:00;419.446036304839;420.35276719813675;417.61265739375546;419.2069091796875;21871200;0.0;0.0;4.59257881384508;4.73571294973664;63.63807635158765;421.55841064453125
2024-04-01 00:00:00-04:00;422.42532544323956;426.35115812547906;420.70153623961255;423.0430908203125;16316000;0.0;0.0;4.56090159254984;4.70075067829928;68.12516231707662;420.7274169921875
2024-04-02 00:00:00-04:00;418.5991130717621;420.86096876567433;416.3372877856753;419.9243469238281;17912000;0.0;0.0;4.235318483353353;4.607664239310095;56.459770882821864;420.44444580078124
2024-04-03 00:00:00-04:00;418.22048493570827;421.73778835137483;417.58277204973547;418.9378967285156;16502300;0.0;0.0;3.8532750804155285;4.456786407531182;55.51659101847769;420.2053161621094
2024-04-04 00:00:00-04:00;423.46155114559343;427.12833945948364;416.068253550806;416.37713623046875;19370900;0.0;0.0;3.30576416852125;4.226581959729196;41.03567148301262;419.4978759765625
2024-04-05 00:00:00-04:00;418.49949130961807;424.9761147954023;416.8155667706881;423.9896545410156;16544300;0.0;0.0;3.4463965196616755;4.0705448717156925;61.43788534859226;420.4544250488281
2024-04-08 00:00:00-04:00;423.6409193804279;425.7433163180875;421.77761916132215;423.06298828125;14272400;0.0;0.0;3.4433812923440996;3.9451121558413744;59.13083818791141;420.4584045410156
2024-04-09 00:00:00-04:00;424.9063459466705;426.20165844015906;420.10367338348533;424.7469177246094;12512300;0.0;0.0;3.5361086761969887;3.863311459912498;56.50893532572922;421.42291870117185
2024-04-10 00:00:00-04:00;420.67163383024246;422.50501278575086;418.19059862320614;421.73779296875;16216600;0.0;0.0;3.3284166610707757;3.7563325001441537;47.3094720004551;421.98289794921874
2024-04-11 00:00:00-04:00;424.28859418130247;427.82581484762187;420.8410157834726;426.3909912109375;17966400;0.0;0.0;3.498959623968915;3.7048579249091063;48.06140052843906;423.9856689453125
2024-04-12 00:00:00-04:00;422.5249521781749;423.650893158757;418.2603458072204;420.3826904296875;19232100;0.0;0.0;3.1134070724763774;3.5865677544225605;41.96054827501299;423.2642761230469
2024-04-15 00:00:00-04:00;425.06578708629894;425.2849970973167;411.9431381329404;412.15240478515625;20273500;0.0;0.0;2.11930855966375;3.2931159154707985;39.73735975645094;421.0821594238281
2024-04-16 00:00:00-04:00;413.07904589917786;416.8952582906374;412.2420705278667;413.0889892578125;16765600;0.0;0.0;1.3910180752542374;2.9126963474274867;42.08287946177464;418.7505737304688
2024-04-17 00:00:00-04:00;415.74940334221725;417.37354608032194;408.85427703017245;410.3588562011719;15855500;0.0;0.0;0.5867796675630643;2.4475130114546024;39.834660731144474;416.47478637695315
2024-04-18 00:00:00-04:00;409.1532132353134;410.40869149599354;402.49724451606636;402.8160705566406;21029900;0.0;0.0;-0.6517122949217082;1.8276679501793405;34.77696961657787;411.7598022460937
2024-04-19 00:00:00-04:00;402.5769461656378;404.0217435519042;396.339449885593;397.6846008300781;30276500;0.0;0.0;-2.0239618471934477;1.0573419907047827;27.001584805353474;407.2201843261719
2024-04-22 00:00:00-04:00;398.6411348292365;401.4011922340004;394.326720664829;399.5179748535156;20286900;0.0;0.0;-2.929768989158447;0.2599197947321368;31.05102436392407;404.69329833984375
2024-04-23 00:00:00-04:00;402.78617655393526;406.73195665478823;401.61042761834875;406.1042175292969;15734500;0.0;0.0;-3.0806609924686654;-0.40819636270802373;39.20548527495679;403.2963439941406
2024-04-24 00:00:00-04:00;408.08703844851493;410.98657644886526;405.31703777585045;407.5888366699219;15065300;0.0;0.0;-3.0453428186878;-0.935625653903979;42.471804722574994;402.7423400878906
2024-04-25 00:00:00-04:00;392.61289730195864;398.4518380317162;386.6344758845294;397.6048889160156;40586500;0.0;0.0;-3.7794074000122464;-1.5043820031256327;28.280804883563192;401.7001037597656
2024-04-26 00:00:00-04:00;410.6877015039508;411.5147031453564;404.30075052532226;404.8587341308594;29694700;0.0;0.0;-3.7328047340537296;-1.9500665493112521;36.42847749830617;403.1349304199219
2024-04-29 00:00:00-04:00;403.7925555014032;404.85871464230763;397.7543521688509;400.8033447265625;19582100;0.0;0.0;-3.977260435607832;-2.3555053265705683;32.75935038742861;403.3920043945312
2024-04-30 00:00:00-04:00;400.0460498169102;400.7136535719452;387.7703812443129;387.9297790527344;28781400;0.0;0.0;-5.150411760542738;-2.9144866133650025;28.684477367838767;399.7571166992187
2024-05-01 00:00:00-04:00;391.1979854890888;400.2752376954743;388.9062694736309;393.5196228027344;23562500;0.0;0.0;-5.564939801325977;-3.444577250957198;29.51694299318035;396.9432739257812
2024-05-02 00:00:00-04:00;396.22986485240887;398.49169010971565;393.23068024330894;396.4092102050781;17709400;0.0;0.0;-5.5957859686891425;-3.8748189945035874;34.45736515397152;396.7041381835937
2024-05-03 00:00:00-04:00;400.8332267481025;405.6857072666299;400.4147238694429;405.1974792480469;17446700;0.0;0.0;-4.8551250540082265;-4.0708802064045155;45.52332888217877;396.7718872070312
2024-05-06 00:00:00-04:00;407.28995676641233;412.44134649548096;404.90853749941664;412.0527648925781;16996600;0.0;0.0;-3.6726457098481546;-3.9912333070932435;49.380236413661486;399.0217712402344
2024-05-07 00:00:00-04:00;413.1687335044037;413.17870727122335;407.6187579788331;407.86785888671875;20018200;0.0;0.0;-3.0381869226135905;-3.800624030197313;48.53562280298569;403.00938720703124
2024-05-08 00:00:00-04:00;406.7020659589674;410.74746209427366;405.2472948266194;409.06353759765625;11792300;0.0;0.0;-2.4110988368978497;-3.5227189915374204;53.96886204512611;406.1181701660156
2024-05-09 00:00:00-04:00;409.09342143632676;411.2356830323753;407.628706970669;410.8371276855469;14689700;0.0;0.0;-1.75083062783699;-3.1683413187973346;58.727837252856204;409.0037536621094
2024-05-10 00:00:00-04:00;411.454898796182;413.8861259760523;410.31898411359913;413.2484130859375;13402300;0.0;0.0;-1.021220738338343;-2.738917202705536;59.041980429631685;410.6139404296875
2024-05-13 00:00:00-04:00;416.50666601097504;416.8454395758238;409.34252191031106;412.2320861816406;15440200;0.0;0.0;-0.5190257262439104;-2.2949389074132114;54.35489257969229;410.6498046875
2024-05-14 00:00:00-04:00;410.5382086979875;415.9885377174583;410.0698977801234;415.0618896484375;15109300;0.0;0.0;0.10608603529817628;-1.814733918870934;55.211237752228236;412.08861083984374
2024-05-15 00:00:00-04:00;417.14811372005255;423.04748418125;416.51924233374484;422.31878662109375;22239500;0.75;0.0;1.1735347689655669;-1.2170801813036338;67.91530115934833;414.7396606445312
2024-05-16 00:00:00-04:00;421.04111473047993;424.65462746809226;419.5937417467572;420.2325744628906;17530100;0.0;0.0;1.8300599035894152;-0.6076521643250241;62.04721027579663;416.61875
2024-05-17 00:00:00-04:00;421.7797738940241;422.15909507145113;417.2778785450943;419.4539489746094;15352200;0.0;0.0;2.2614634897299766;-0.03382903351402394;65.40611451904593;417.8598571777344
2024-05-20 00:00:00-04:00;419.45396241482433;426.00215742526564;419.2343570136284;424.5747375488281;16272100;0.0;0.0;2.9821820433135713;0.5693731818514951;84.71672256273852;420.32838745117186
2024-05-21 00:00:00-04:00;426.0620511343007;432.19101891399305;424.08563296720774;428.2680969238281;21453300;0.0;0.0;3.8074895548869563;1.2169964564585873;84.14706559760468;422.96962890625
2024-05-22 00:00:00-04:00;429.31620330543893;431.6320366067369;426.36153729569446;429.74542236328125;18073700;0.0;0.0;4.528557132572985;1.879308591681467;83.69448339552827;424.4549560546875
2024-05-23 00:00:00-04:00;432.19101060705754;432.81988199819887;424.654606594968;426.23175048828125;17211700;0.0;0.0;4.761595716143859;2.4557660165739454;73.7977862652877;425.6547912597656
2024-05-24 00:00:00-04:00;426.4214201614011;430.284452546189;423.6464230389501;429.3860778808594;11845800;0.0;0.0;5.141539860330795;2.9929207853253157;71.40295794306593;427.64121704101564
