Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Moving_Average;MACD;Signal_Line;RSI
2023-10-25 00:00:00-04:00;127.84344040707799;127.99306380922131;124.76106894358492;125.29973602294922;84366200;0.0;0.0;;0.0;0.0;
2023-10-26 00:00:00-04:00;122.96551117940271;124.02289808086597;120.97045131847881;121.97795867919922;57061100;0.0;0.0;;-0.26498508725070735;-0.05299701745014147;
2023-10-27 00:00:00-04:00;122.57647808155141;123.00541626645175;119.91307492929911;121.86823272705078;44566500;0.0;0.0;;-0.4783277804276196;-0.13806317004563712;
2023-10-30 00:00:00-04:00;122.90566778759941;125.09026087677694;122.44680491056916;124.15258026123047;28940100;0.0;0.0;;-0.4577984315527317;-0.20201022234705604;
2023-10-31 00:00:00-04:00;124.751096539292;125.06033600746238;122.38695536358645;123.77352142333984;26292300;0.0;0.0;123.4144058227539;-0.46673541957019893;-0.2549552617916846;
2023-11-01 00:00:00-04:00;123.76353866136154;126.17755927617083;123.41440470641795;126.13765716552734;30082400;0.0;0.0;123.58199005126953;-0.27982638608094135;-0.25992948664953597;
2023-11-02 00:00:00-04:00;128.1027977872887;128.66141213889097;126.61648025288991;127.17509460449219;27124600;0.0;0.0;124.62141723632813;-0.04744023780490636;-0.21743163688061004;
2023-11-03 00:00:00-04:00;127.7037937128492;129.2100585197001;127.54418526122137;128.7811279296875;26380100;0.0;0.0;126.00399627685547;0.26328592980931376;-0.1212881235426253;
2023-11-06 00:00:00-05:00;128.73123560644035;130.01804246983335;128.35216937673005;129.9282684326172;19052700;0.0;0.0;127.15913391113281;0.5952417316802752;0.02201784750195479;
2023-11-07 00:00:00-05:00;130.38714732466838;131.58418022837037;129.55919563415722;130.64649963378906;29757300;0.0;0.0;128.53372955322266;0.9058324787475414;0.19878077375107212;
2023-11-08 00:00:00-05:00;130.64649708714379;131.8834396888141;130.45696396370812;131.51434326171875;26425800;0.0;0.0;129.60906677246095;1.2080796215125957;0.40064054330337684;
2023-11-09 00:00:00-05:00;131.63405715227634;132.22259616190166;129.74872618064185;129.91830444335938;23747800;0.0;0.0;130.15770874023437;1.303796313422211;0.5812716973271437;
2023-11-10 00:00:00-05:00;129.77865702915878;132.47198494220206;129.09035890470446;132.2624969482422;26913300;0.0;0.0;130.8539825439453;1.5509310574625914;0.7752035693542332;
2023-11-13 00:00:00-05:00;131.45448582522138;132.26248258930508;130.92579620869506;131.7637176513672;18324800;0.0;0.0;131.2210723876953;1.6870920548094688;0.9575812664452803;67.68556180898733
2023-11-14 00:00:00-05:00;133.85854688936197;135.36481163948176;132.99070070060876;133.28994750976562;32395200;0.0;0.0;131.74976196289063;1.8962953086166152;1.1453240748795475;70.17631127634661
2023-11-15 00:00:00-05:00;134.53685807081473;134.6964665141999;133.24008132633227;134.2874755859375;23861500;0.0;0.0;132.30438842773438;2.1181656781189417;1.3398923955274262;85.21689136420208
2023-11-16 00:00:00-05:00;134.85608908118806;136.88107385278175;133.98824281367664;136.59178161621094;28013200;0.0;0.0;133.6390838623047;2.451676383954606;1.5622491932128624;87.42392926968608
